58,4094,4005,1749,3874,
60,4095,3936,2193,3886,
61,4095,3943,2416,3902,
62,4095,3969,25884,3909,
63,4095,3973,2710,3914,
64,4094,3977,2786,3918,
66,4094,3994,2750,3922,
67,4094,3983,2803,3920,
68,4095,3981,2848,3922,
69,4095,3984,2855,3924,
70,4095,3985,2878,3924,
71,4095,3985,2899,3925,
72,4095,3985,2915,3925,
73,4094,3991,2878,3925,
74,4094,3986,2897,3924,
76,4094,3985,2913,3926,
77,4095,3984,2923,3935,
78,4094,3992,2890,3924,
79,4094,3985,2909,3925,
80,4094,3985,2922,3926,
81,4095,3983,2884,3924,
82,4095,3985,2901,3925,
83,4094,3986,2915,3926,
84,4094,3986,2925,3926,
85,4094,3993,2888,3926,
87,4094,3986,2908,3925,
88,4094,3985,2924,3926,
89,4094,3986,2933,3929,
90,4094,3988,2920,3926,
91,4095,3986,2929,3926,
92,4095,3986,2935,3926,
93,4095,3983,2900,3926,
94,4095,3986,2911,3926,
95,4095,3985,2924,3926,
96,4095,3986,2931,3926,
98,4094,3994,2874,3925,
99,4094,3985,2897,3925,
100,4094,3984,2915,3926,
101,4094,3985,2885,3926,
102,4095,3987,2898,3925,
103,4094,3985,2914,3925,
104,4095,3986,2928,3926,
105,4094,3991,2896,3925,
106,4095,3985,2912,3924,
107,4094,3984,2924,3926,
108,4094,3985,2930,3935,
110,4094,3992,2893,3925,
111,4095,3985,2914,3925,
112,4094,3985,2929,3926,
113,4094,3987,2917,3926,
114,4095,3986,2924,3926,
115,4095,3986,2882,3926,
116,4094,3987,2889,3925,
118,4094,3990,2882,3925,
119,4094,3984,2905,3927,
120,4094,3984,2922,3926,
121,4095,3985,2894,3927,
122,4094,3987,2905,3926,
123,4094,3987,2907,3925,
124,4095,3986,2920,3926,
125,4094,3990,2882,3925,
126,4095,3985,2903,3926,
127,4095,3984,2918,3925,
129,4095,3985,2928,3936,
130,4094,3992,2890,3925,
131,4095,3984,2912,3925,
132,4094,3986,2924,3925,
133,4094,3983,2890,3924,
134,4094,3985,2905,3925,
135,4095,3986,2918,3926,
136,4094,3985,2930,3925,
137,4094,3992,2892,3925,
139,4095,3986,2911,3926,
140,4094,3985,2925,3925,
141,4094,3985,2934,3929,
142,4094,3987,2924,3925,
143,4094,3985,2931,3926,
144,4094,3986,2938,3927,
145,4095,3984,2902,3925,
146,4095,3985,2914,3926,
147,4094,3985,2927,3926,
148,4095,3986,2936,3927,
149,4094,3993,2895,3926,
151,4095,3985,2914,3926,
152,4095,3985,2927,3925,
153,4094,3985,2935,3928,
154,4094,3989,2922,3926,
155,4094,3986,2932,3927,
156,4094,3986,2939,3927,
157,4094,3983,2903,3926,
158,4094,3985,2916,3926,
159,4095,3985,2929,3926,
160,4094,3984,2936,3926,
161,4095,3992,2899,3925,
163,4095,3984,2916,3925,
164,4095,3985,2928,3925,
165,4095,3985,2937,3930,
166,4094,3988,2921,3926,
167,4094,3985,2930,3925,
168,4095,3985,2937,3926,
169,4094,3983,2901,3925,
170,4095,3986,2915,3925,
171,4094,3985,2926,3926,
172,4095,3986,2937,3926,
174,4094,3994,2880,3924,
175,4094,3985,2904,3925,
176,4094,3985,2919,3926,
177,4094,3985,2891,3925,
178,4094,3985,2909,3925,
179,4094,3985,2915,3925,
180,4094,3985,2925,3926,
181,4094,3991,2888,3925,
182,4095,3984,2907,3924,
183,4095,3985,2922,3926,
185,4094,3985,2931,3937,
186,4094,3992,2892,3925,
187,4094,3986,2911,3926,
188,4095,3984,2925,3925,
189,4094,3982,2889,3925,
190,4095,3984,2905,3927,
191,4094,3983,2917,3927,
192,4095,3984,2924,3928,
193,4094,3991,2886,3926,
195,4095,3986,2903,3926,
196,4094,3985,2918,3926,
197,4095,3985,2929,3926,
198,4094,3987,2924,3926,
199,4095,3986,2932,3927,
200,4094,3987,2938,3927,
201,4095,3984,2900,3927,
202,4094,3987,2909,3927,
203,4095,3987,2919,3926,
204,4094,3986,2928,3927,
205,4095,3992,2892,3924,
207,4095,3985,2910,3923,
208,4095,3987,2927,3924,
209,4094,3986,2939,3929,
210,4094,3991,2923,3925,
211,4095,3987,2931,3925,
212,4095,3987,2936,3925,
213,4094,3983,2896,3924,
214,4094,3985,2908,3925,
215,4094,3985,2919,3932,
216,4095,3990,2892,3926,
218,4094,3989,2885,3925,
219,4095,3985,2904,3925,
220,4094,3985,2921,3926,
221,4095,3986,2894,3927,
222,4095,3986,2904,3926,
223,4094,3986,2916,3926,
224,4094,3985,2925,3926,
225,4094,3985,2924,3927,
226,4095,3986,2928,3927,
227,4094,3986,2934,3926,
228,4095,3986,2941,3927,
230,4094,3991,2909,3926,
231,4095,3986,2923,3926,
232,4095,3986,2933,3926,
233,4095,3986,2903,3927,
234,4094,3987,2909,3926,
235,4094,3985,2914,3925,
236,4094,3985,2924,3925,
237,4095,3984,2918,3927,
238,4095,3987,2926,3927,
239,4094,3986,2934,3928,
240,4095,3986,2938,3928,
242,4095,3992,2908,3928,
243,4095,3986,2921,3926,
244,4094,3986,2932,3927,
245,4094,3986,2903,3927,
246,4094,3987,2910,3925,
247,4095,3985,2923,3926,
248,4095,3985,2931,3927,
249,4094,3984,2911,3926,
250,4095,3986,2921,3926,
251,4094,3987,2928,3926,
252,4095,3986,2935,3926,
254,4095,3992,2908,3927,
255,4094,3986,2922,3926,
256,4094,3986,2932,3926,
257,4094,3987,2904,3926,
258,4095,3987,2911,3925,
259,4094,3985,2926,3925,
260,4095,3986,2936,3926,
261,4095,3985,2914,3926,
262,4095,3985,2924,3926,
263,4094,3986,2934,3926,
264,4094,3986,2940,3926,
266,4095,3992,2907,3927,
267,4094,3986,2921,3926,
268,4094,3986,2934,3927,
269,4094,3986,2907,3927,
270,4094,3987,2912,3926,
271,4094,3986,2925,3926,
272,4094,3985,2935,3927,
273,4095,3984,2910,3926,
274,4095,3987,2922,3927,
275,4095,3986,2931,3927,
276,4095,3986,2937,3928,
278,4094,3992,2908,3927,
279,4094,3986,2922,3927,
280,4094,3986,2931,3928,
281,4094,3986,2904,3927,
282,4094,3986,2909,3925,
283,4094,3985,2923,3926,
284,4095,3986,2931,3927,
285,4094,3985,2911,3926,
286,4095,3986,2921,3926,
287,4094,3986,2931,3927,
288,4095,3986,2938,3928,
290,4094,3992,2906,3925,
291,4094,3986,2914,3927,
292,4094,3986,2923,3927,
293,4095,3985,2892,3926,
294,4094,3986,2901,3926,
295,4095,3985,2917,3925,
296,4095,3985,2927,3926,
297,4095,3985,2922,3926,
298,4095,3985,2928,3926,
299,4095,3985,2933,3926,
300,4094,3986,2938,3928,
302,4094,3993,2887,3925,
303,4094,3984,2908,3925,
304,4094,3984,2922,3926,
305,4095,3985,2887,3925,
306,4095,3985,2902,3924,
307,4094,3985,2917,3925,
308,4094,3985,2927,3926,
309,4095,3990,2890,3925,
310,4095,3986,2907,3925,
311,4094,3985,2918,3924,
312,4094,3985,2928,3935,
314,4094,3991,2890,3925,
315,4094,3986,2911,3926,
316,4094,3983,2889,3924,
317,4094,3982,2862,3923,
318,4095,3984,2886,3924,
319,4094,3983,2909,3924,
320,4095,3984,2921,3926,
322,4095,3989,2895,3926,
323,4094,3985,2910,3925,
324,4094,3984,2921,3925,
325,4094,3984,2891,3925,
326,4094,3985,2895,3924,
327,4094,3984,2909,3925,
328,4094,3984,2921,3924,
329,4094,3982,2904,3924,
330,4095,3983,2913,3925,
331,4095,3983,2921,3924,
332,4094,3984,2927,3926,
334,4094,3989,2893,3924,
335,4094,3983,2907,3925,
336,4095,3983,2918,3925,
337,4094,3983,2890,3926,
338,4094,3985,2897,3924,
339,4095,3983,2910,3925,
340,4095,3983,2921,3925,
341,4094,3981,2882,3923,
342,4094,3983,2898,3923,
343,4094,3983,2913,3924,
344,4095,3983,2923,3926,
346,4094,3988,2905,3925,
347,4095,3984,2916,3926,
348,4095,3986,2912,3924,
349,4094,3984,2879,3924,
350,4094,3984,2892,3925,
351,4095,3984,2910,3924,
352,4094,3984,2922,3925,
353,4095,3990,2885,3925,
354,4094,3985,2903,3924,
355,4094,3984,2915,3924,
